venue_id	latitude	longitude	venue_type	date
4c1cb26deac020a123e346c2	48.183413	11.532039	Department Store	Sat Dec 08 16:48:22 +0000 2012
4c2c6ea02219c928d510a648	48.133903	11.550740	Market	Sat Dec 08 17:03:25 +0000 2012
4f203252e4b089ad65c2ca6f	48.121485	11.620199	Church	Sat Dec 08 17:45:47 +0000 2012
4b646e05f964a52074b22ae3	48.194240	11.597403	Department Store	Sat Dec 08 17:48:59 +0000 2012
4bb3374242959c74bca0212c	48.192268	11.584571	Fast Food Restaurant	Sat Dec 08 18:06:10 +0000 2012
4ade0cc7f964a520fe6821e3	48.133999	11.567654	Monument / Landmark	Sat Dec 08 18:14:28 +0000 2012
4b0ea749f964a520575923e3	48.133896	11.567372	Market	Sat Dec 08 18:14:43 +0000 2012
4b0ad1b6f964a520662823e3	48.136874	11.574547	Electronics Store	Sat Dec 08 18:25:24 +0000 2012
4dc53a6ac65b89d3ca67f78f	48.149878	11.563499	Caf	Sat Dec 08 19:07:40 +0000 2012
503792f8e4b04a184c02d743	48.175688	11.563618	Housing Development	Sat Dec 08 19:14:39 +0000 2012
4b597f9af964a5203e8a28e3	48.162808	11.586939	Plaza	Sat Dec 08 19:33:26 +0000 2012
4ade0d0df964a520826a21e3	48.124117	11.606873	Concert Hall	Sat Dec 08 20:42:57 +0000 2012
4bc459e674a9a593aea7d5f6	48.133412	11.566617	Italian Restaurant	Sat Dec 08 21:22:58 +0000 2012
4cd93d1ba99d370450b509ce	48.047516	11.531122	Fast Food Restaurant	Sat Dec 08 21:42:50 +0000 2012
4bdc96c3c79cc928dd4087e9	48.132471	11.572938	Gay Bar	Sat Dec 08 21:56:18 +0000 2012
4bc19528920eb713c9f81a2c	48.184066	11.610567	Restaurant	Sat Dec 08 22:05:11 +0000 2012
4df1028b1838e429ae52db9b	48.132569	11.572666	Nightclub	Sat Dec 08 22:18:16 +0000 2012
4b54a99af964a52098c527e3	48.160131	11.574960	Plaza	Sat Dec 08 23:39:46 +0000 2012
4b2f4c8bf964a520a9ea24e3	48.133559	11.566844	Subway	Sun Dec 09 00:57:09 +0000 2012
4ade0c92f964a520de6721e3	48.139414	11.559427	Hotel	Sun Dec 09 07:21:03 +0000 2012
4dcd3bbd183899ddfab30806	48.140389	11.558905	Snack Place	Sun Dec 09 09:01:37 +0000 2012
4e11f32b6284edb6badbdc33	48.135027	11.511763	Subway	Sun Dec 09 09:32:35 +0000 2012
4b1bbf57f964a5200bfd23e3	48.143290	11.576102	Market	Sun Dec 09 09:43:15 +0000 2012
4f576001e4b0be1ce30fee61	48.151299	11.620038	Indian Restaurant	Sun Dec 09 09:45:07 +0000 2012
4b0674e2f964a520f4eb22e3	48.140547	11.555772	Train Station	Sun Dec 09 09:45:55 +0000 2012
4f576001e4b0be1ce30fee61	48.151299	11.620038	Indian Restaurant	Sun Dec 09 09:47:39 +0000 2012
4b1bbf57f964a5200bfd23e3	48.143290	11.576102	Market	Sun Dec 09 09:48:56 +0000 2012
4f576001e4b0be1ce30fee61	48.151299	11.620038	Indian Restaurant	Sun Dec 09 09:50:15 +0000 2012
4b1bbf57f964a5200bfd23e3	48.143290	11.576102	Market	Sun Dec 09 09:50:51 +0000 2012
4b507917f964a5206d2427e3	48.094744	11.642711	Subway	Sun Dec 09 10:06:16 +0000 2012
4c63ce4be1349521a5bbc8f0	48.140203	11.565574	Courthouse	Sun Dec 09 10:17:21 +0000 2012
4b616276f964a520ba112ae3	48.139129	11.565342	Train Station	Sun Dec 09 10:18:27 +0000 2012
4b2120b0f964a5201b3724e3	48.139960	11.560557	Train Station	Sun Dec 09 10:23:33 +0000 2012
4ade0cc8f964a520076921e3	48.138430	11.570362	Miscellaneous Shop	Sun Dec 09 10:26:23 +0000 2012
4bc30621abf49521a025c393	48.129237	11.557499	Bakery	Sun Dec 09 10:45:38 +0000 2012
4b0674e2f964a520f4eb22e3	48.140547	11.555772	Train Station	Sun Dec 09 11:07:09 +0000 2012
4ade0ca8f964a520596821e3	48.160554	11.598349	Beer Garden	Sun Dec 09 11:07:34 +0000 2012
4ade0ccef964a520246921e3	48.137162	11.575377	Plaza	Sun Dec 09 11:29:31 +0000 2012
4b8b664cf964a5207e9e32e3	48.134175	11.541009	Neighborhood	Sun Dec 09 11:34:39 +0000 2012
4ade0cd7f964a5205a6921e3	48.135157	11.572961	History Museum	Sun Dec 09 11:35:45 +0000 2012
4ade0cc5f964a520f66821e3	48.158271	11.504660	Castle	Sun Dec 09 11:54:16 +0000 2012
4b2120b0f964a5201b3724e3	48.139960	11.560557	Train Station	Sun Dec 09 11:55:59 +0000 2012
4ade0cdaf964a520666921e3	48.176589	11.559141	Museum	Sun Dec 09 11:57:04 +0000 2012
4bd44bfa046076b0fa967771	48.162062	11.602592	German Restaurant	Sun Dec 09 12:04:10 +0000 2012
4f37e34be4b0532469a6d0c7	48.136251	11.529207	Subway	Sun Dec 09 12:31:11 +0000 2012
4ade0cc5f964a520f56821e3	48.065674	11.551364	General Entertainment	Sun Dec 09 12:34:36 +0000 2012
4b8a656bf964a520396b32e3	48.185798	11.620236	Beer Garden	Sun Dec 09 12:53:04 +0000 2012
4ade0ccef964a520246921e3	48.137162	11.575377	Plaza	Sun Dec 09 13:22:53 +0000 2012
4b113b6bf964a5201f7923e3	48.137196	11.574891	Market	Sun Dec 09 13:23:09 +0000 2012
4e9c6800f5b9d590054ec3ec	48.134052	11.567223	Pub	Sun Dec 09 13:25:55 +0000 2012
4e9c6800f5b9d590054ec3ec	48.134052	11.567223	Pub	Sun Dec 09 13:27:15 +0000 2012
4b7e9988f964a520b7f42fe3	48.140029	11.576012	Caf	Sun Dec 09 13:33:10 +0000 2012
4b052a4df964a5204b5722e3	48.137998	11.580030	Coffee Shop	Sun Dec 09 13:41:07 +0000 2012
4be9807c1838952165b90acf	48.139913	11.578120	Plaza	Sun Dec 09 13:54:38 +0000 2012
4bbd0f9a593fef3b03040356	48.140629	11.578174	History Museum	Sun Dec 09 14:03:47 +0000 2012
4b31473ef964a520c70325e3	48.141636	11.578362	Market	Sun Dec 09 14:15:54 +0000 2012
4b0fde60f964a520ac6523e3	48.127802	11.604223	Train Station	Sun Dec 09 14:28:33 +0000 2012
4cf295398333224bd808118e	48.152298	11.592291	Market	Sun Dec 09 14:29:40 +0000 2012
4ade0d2bf964a520286b21e3	48.173091	11.546588	Stadium	Sun Dec 09 14:32:26 +0000 2012
4cf295398333224bd808118e	48.152298	11.592291	Market	Sun Dec 09 14:33:22 +0000 2012
4b4b9909f964a5207ea126e3	48.139668	11.559145	Fast Food Restaurant	Sun Dec 09 15:08:08 +0000 2012
4be55de5cf200f47a718133c	48.137373	11.575116	Caf	Sun Dec 09 15:10:39 +0000 2012
4c2ef41ca0ced13ab8c60f6e	48.141134	11.560371	Candy Store	Sun Dec 09 15:36:39 +0000 2012
4ade0cfff964a520386a21e3	48.139969	11.577975	Theater	Sun Dec 09 15:46:13 +0000 2012
4cda656839172d4335c981d8	48.162879	11.586928	Market	Sun Dec 09 16:41:53 +0000 2012
4b7a724cf964a5201e2d2fe3	48.132389	11.615742	Gym	Sun Dec 09 16:57:23 +0000 2012
5030e3c2e4b045d79091d29a	48.185091	11.525616	Residential Building (Apartment / Condo)	Sun Dec 09 17:08:30 +0000 2012
509fdb5ce4b070da0aa53184	48.129958	11.473229	Home (private)	Sun Dec 09 17:08:39 +0000 2012
4b09134ef964a520281423e3	48.139180	11.565947	Fast Food Restaurant	Sun Dec 09 17:44:46 +0000 2012
4edd201bf9abeea3dce0a9ec	48.153712	11.733633	Home (private)	Sun Dec 09 19:03:30 +0000 2012
4b816d1df964a52057a530e3	48.161831	11.568130	German Restaurant	Sun Dec 09 19:06:59 +0000 2012
4bfa555f508c0f47c9f33f31	48.138436	11.568731	German Restaurant	Sun Dec 09 20:05:27 +0000 2012
4ade0d29f964a520216b21e3	48.218783	11.624662	Soccer Stadium	Sun Dec 09 20:12:22 +0000 2012
4ade0cb2f964a520956821e3	48.131184	11.569091	Bar	Sun Dec 09 20:47:53 +0000 2012
4b48f699f964a520b25f26e3	48.137139	11.575685	Train Station	Mon Dec 10 05:51:33 +0000 2012
4bcd4734cc8cd13aa46dc2cf	48.112927	11.548397	Subway	Mon Dec 10 06:00:25 +0000 2012
4f493492e4b0e4755db4ee87	48.275636	11.567296	Rest Area	Mon Dec 10 06:49:09 +0000 2012
4b8b9203f964a52012a332e3	48.273539	11.568431	Train Station	Mon Dec 10 06:51:03 +0000 2012
4cb4b0afdb32f04d7f9ddf4d	48.151745	11.731378	Train Station	Mon Dec 10 07:06:21 +0000 2012
4bad0288f964a52000243be3	48.128837	11.568102	Office	Mon Dec 10 07:11:12 +0000 2012
4b6fc9d1f964a520a6fc2ce3	48.134897	11.597781	Office	Mon Dec 10 07:15:21 +0000 2012
506efdebe4b022d1ffb2acaa	48.163410	11.558289	Office	Mon Dec 10 07:21:51 +0000 2012
4b4ae93df964a520c08f26e3	48.180350	11.593993	Office	Mon Dec 10 07:36:50 +0000 2012
4b167972f964a5207bb923e3	48.177090	11.556673	Event Space	Mon Dec 10 07:46:42 +0000 2012
4c219c6111de20a13aa883ce	48.137454	11.575899	City	Mon Dec 10 07:47:32 +0000 2012
4b86ad71f964a520b99531e3	48.149814	11.548626	Office	Mon Dec 10 07:54:26 +0000 2012
4dc7fa1918387d1bd57be307	48.140398	11.535024	Building	Mon Dec 10 07:55:49 +0000 2012
4fce427ee4b0ac5f6070c53b	48.140128	11.534951	Office	Mon Dec 10 07:56:14 +0000 2012
4e2d4cd2c65bcaf400413ce1	48.116485	11.603127	Office	Mon Dec 10 07:56:47 +0000 2012
4b0e8946f964a520545823e3	48.145186	11.558186	Office	Mon Dec 10 08:07:28 +0000 2012
4b7e83acf964a5206df02fe3	48.214799	11.472794	Factory	Mon Dec 10 08:11:18 +0000 2012
4b76d9daf964a52015642ee3	48.156695	11.566376	Grocery Store	Mon Dec 10 08:12:32 +0000 2012
4d4582dc0349224b2c2b054f	48.135466	11.598018	Caf	Mon Dec 10 08:15:50 +0000 2012
4b6a813ff964a5201dd72be3	48.135722	11.600140	Coffee Shop	Mon Dec 10 08:19:01 +0000 2012
4ea10e598231f6dc697115b1	48.161189	11.568120	Bus Station	Mon Dec 10 08:22:16 +0000 2012
4b7c0e33f964a520847a2fe3	48.142478	11.543453	Office	Mon Dec 10 08:46:46 +0000 2012
4b88fdd4f964a5201b1732e3	48.160270	11.574868	Caf	Mon Dec 10 09:04:31 +0000 2012
4ade0ccef964a520246921e3	48.137162	11.575377	Plaza	Mon Dec 10 15:17:34 +0000 2012
4c0603ea5753c928a9523af1	48.110984	11.470263	Hospital	Mon Dec 10 16:08:06 +0000 2012
4b0fde60f964a520ac6523e3	48.127802	11.604223	Train Station	Mon Dec 10 16:37:28 +0000 2012
4cd8286a7d4546885638eaed	48.127465	11.605339	Platform	Mon Dec 10 16:37:42 +0000 2012
4c4ada44c668e21ed6c438f9	48.100624	11.647700	Post Office	Mon Dec 10 16:44:14 +0000 2012
4b5ca91ff964a520cd3c29e3	48.134735	11.572349	Synagogue	Mon Dec 10 16:51:02 +0000 2012
4b1fe699f964a5207f2a24e3	48.101181	11.645430	Fast Food Restaurant	Mon Dec 10 16:57:47 +0000 2012
4d0a4fff82aaa0935e28d5c2	48.131757	11.624272	Post Office	Mon Dec 10 17:30:53 +0000 2012
4b1bbf57f964a5200bfd23e3	48.143290	11.576102	Market	Mon Dec 10 17:36:04 +0000 2012
4f91644fe4b0277c98af4762	48.124205	11.628910	Home (private)	Mon Dec 10 17:53:56 +0000 2012
4cda656839172d4335c981d8	48.162879	11.586928	Market	Mon Dec 10 18:02:49 +0000 2012
4c2c6ea02219c928d510a648	48.133903	11.550740	Market	Mon Dec 10 18:02:58 +0000 2012
4e6665f0091afcffda201967	48.075660	11.715513	City	Mon Dec 10 18:03:07 +0000 2012
4b5d88e3f964a520796029e3	48.133947	11.545663	Office	Mon Dec 10 18:13:20 +0000 2012
4b85112ef964a520b04a31e3	48.129234	11.557531	Subway	Mon Dec 10 18:29:22 +0000 2012
4b156615f964a5204eac23e3	48.131784	11.567597	German Restaurant	Mon Dec 10 18:40:37 +0000 2012
4c41da68ce54e21ebaab0b1a	48.143131	11.457946	German Restaurant	Mon Dec 10 18:42:30 +0000 2012
4b48f699f964a520b25f26e3	48.137139	11.575685	Train Station	Mon Dec 10 18:46:24 +0000 2012
4e74c4f862e1263516183976	48.163553	11.564087	Grocery Store	Mon Dec 10 18:57:42 +0000 2012
4e64eb2aa80951b3198c3f90	48.135449	11.503028	Bus Station	Mon Dec 10 19:32:16 +0000 2012
4b0ebcf5f964a5205a5a23e3	48.138379	11.574281	German Restaurant	Mon Dec 10 19:56:15 +0000 2012
4ade0ca7f964a520566821e3	48.161146	11.589546	Bar	Mon Dec 10 20:12:48 +0000 2012
4e07885714959022c89762a0	48.146226	11.505879	Residential Building (Apartment / Condo)	Mon Dec 10 20:25:08 +0000 2012
4b853d24f964a5204c5231e3	48.134579	11.539961	Pizza Place	Mon Dec 10 21:27:32 +0000 2012
4b1bbf57f964a5200bfd23e3	48.143290	11.576102	Market	Tue Dec 11 02:40:51 +0000 2012
4d8d9c80d265236ac6a7f616	48.128195	11.474688	Bus Station	Tue Dec 11 04:49:10 +0000 2012
4e64eb2aa80951b3198c3f90	48.135449	11.503028	Bus Station	Tue Dec 11 05:01:05 +0000 2012
4b2120b0f964a5201b3724e3	48.139960	11.560557	Train Station	Tue Dec 11 05:11:51 +0000 2012
4c3714ea18e72d7ff7d015f5	48.149596	11.546459	Subway	Tue Dec 11 05:17:19 +0000 2012
4fb37f79e4b0d0b77c041f27	48.190020	11.468697	Factory	Tue Dec 11 05:24:24 +0000 2012
4b03badaf964a5202c5022e3	48.149567	11.460972	Train Station	Tue Dec 11 05:54:04 +0000 2012
4e168f3d483b3ee57cdf1607	48.125494	11.663607	Bus Station	Tue Dec 11 06:29:24 +0000 2012
4c3eac6a1ef0d13a7eaf9280	48.089343	11.480942	High School	Tue Dec 11 06:38:54 +0000 2012
4f685773e4b0da7ca5915d3b	48.096125	11.563239	Plaza	Tue Dec 11 06:45:39 +0000 2012
4b220b9ff964a5205e4324e3	48.141893	11.548562	Train Station	Tue Dec 11 06:55:32 +0000 2012
4dac418f43a11281972194c0	48.251420	11.650302	Doctor's Office	Tue Dec 11 07:19:05 +0000 2012
4c343785ed37a59305916e03	48.135963	11.524428	College Academic Building	Tue Dec 11 07:25:51 +0000 2012
508a8ca5e4b0661bf3cab42d	48.103980	11.645250	Office	Tue Dec 11 07:37:50 +0000 2012
4e2d4cd2c65bcaf400413ce1	48.116485	11.603127	Office	Tue Dec 11 07:59:10 +0000 2012
4dd3c0ddae6009a5122754b0	48.189146	11.571315	Office	Tue Dec 11 08:04:19 +0000 2012
4b220b9ff964a5205e4324e3	48.141893	11.548562	Train Station	Tue Dec 11 08:05:57 +0000 2012
4e09baecaeb74c39911ede9f	48.134590	11.566542	Office	Tue Dec 11 08:06:44 +0000 2012
4b6a813ff964a5201dd72be3	48.135722	11.600140	Coffee Shop	Tue Dec 11 08:10:03 +0000 2012
4b0e8946f964a520545823e3	48.145186	11.558186	Office	Tue Dec 11 08:12:17 +0000 2012
4bd9465f0115c9b63ade7680	48.191770	11.648281	Office	Tue Dec 11 08:28:56 +0000 2012
4b4ae93df964a520c08f26e3	48.180350	11.593993	Office	Tue Dec 11 08:35:31 +0000 2012
4b915b25f964a520d0b533e3	48.108062	11.575727	Subway	Tue Dec 11 08:41:49 +0000 2012
4bc55d076a3e9c7499d6f548	48.133446	11.558744	Caf	Tue Dec 11 08:54:33 +0000 2012
4c219c6111de20a13aa883ce	48.137454	11.575899	City	Tue Dec 11 09:02:43 +0000 2012
4b0fde60f964a520ac6523e3	48.127802	11.604223	Train Station	Tue Dec 11 09:03:07 +0000 2012
4e22fa50a80968cf3e4f19ec	48.141034	11.556051	Platform	Tue Dec 11 09:08:46 +0000 2012
4b5d88e3f964a520796029e3	48.133947	11.545663	Office	Tue Dec 11 09:20:22 +0000 2012
4dc7e150887717c8805d23a4	48.134015	11.567886	Bakery	Tue Dec 11 09:23:07 +0000 2012
4b952e3af964a520589334e3	48.143492	11.554504	Building	Tue Dec 11 09:26:23 +0000 2012
501bd4cde4b037b650691cd6	48.134432	11.545502	Office	Tue Dec 11 09:40:55 +0000 2012
4d09b479454c6dcbaceb3a8e	48.229086	11.680423	City	Tue Dec 11 10:03:27 +0000 2012
4ade0d1bf964a520d46a21e3	48.136232	11.572431	Sporting Goods Shop	Tue Dec 11 12:57:37 +0000 2012
4c15c05682a3c9b65158fff8	48.180370	11.654845	Gas Station / Garage	Tue Dec 11 13:07:29 +0000 2012
4b0ea749f964a520575923e3	48.133896	11.567372	Market	Tue Dec 11 13:31:34 +0000 2012
4c4eeae467929c749d55aa9b	48.133841	11.566721	Bakery	Tue Dec 11 13:38:11 +0000 2012
4b2f4c8bf964a520a9ea24e3	48.133559	11.566844	Subway	Tue Dec 11 13:44:42 +0000 2012
4b769f58f964a52009552ee3	48.133473	11.544485	Grocery Store	Tue Dec 11 13:45:34 +0000 2012
4b2120b0f964a5201b3724e3	48.139960	11.560557	Train Station	Tue Dec 11 13:52:15 +0000 2012
4e29510c2271752a459d15f9	48.138986	11.566651	Conference Room	Tue Dec 11 13:52:19 +0000 2012
4b113b6bf964a5201f7923e3	48.137196	11.574891	Market	Tue Dec 11 14:05:39 +0000 2012
4ade0cd5f964a5204c6921e3	48.136382	11.594340	Capitol Building	Tue Dec 11 14:12:15 +0000 2012
4c219c6111de20a13aa883ce	48.137454	11.575899	City	Tue Dec 11 14:43:21 +0000 2012
4ade0c89f964a520ad6721e3	48.140401	11.573164	Hotel	Tue Dec 11 14:43:25 +0000 2012
50a50ad4e4b09db60e3f6f7d	48.054402	11.668126	Doctor's Office	Tue Dec 11 14:55:52 +0000 2012
4ade0c89f964a520ad6721e3	48.140401	11.573164	Hotel	Tue Dec 11 15:15:26 +0000 2012
4bcd4734cc8cd13aa46dc2cf	48.112927	11.548397	Subway	Tue Dec 11 15:25:58 +0000 2012
4b617ea3f964a52086152ae3	48.233485	11.678274	Grocery Store	Tue Dec 11 15:30:34 +0000 2012
4bcd9427511f952155c4b4c7	48.138800	11.560235	Hostel	Tue Dec 11 15:31:59 +0000 2012
4b1bbf57f964a5200bfd23e3	48.143290	11.576102	Market	Tue Dec 11 16:06:54 +0000 2012
4ade0c89f964a520ad6721e3	48.140401	11.573164	Hotel	Tue Dec 11 16:07:54 +0000 2012
4b0d0033f964a520114323e3	48.144356	11.503329	Train Station	Tue Dec 11 16:13:11 +0000 2012
4d2b8a66c406721e620c8db6	48.186911	11.543286	Hotel	Tue Dec 11 17:16:48 +0000 2012
4b113b6bf964a5201f7923e3	48.137196	11.574891	Market	Tue Dec 11 17:23:49 +0000 2012
4c2c6ea02219c928d510a648	48.133903	11.550740	Market	Tue Dec 11 18:26:49 +0000 2012
4c9dff23d3c2b60c7f6bc6bc	48.099941	11.644818	Gym	Tue Dec 11 18:39:54 +0000 2012
4cb4b0afdb32f04d7f9ddf4d	48.151745	11.731378	Train Station	Tue Dec 11 18:46:09 +0000 2012
4ce4c9b8f5f9236a03938761	48.134885	11.511597	Hotel	Tue Dec 11 18:55:28 +0000 2012
4b7a724cf964a5201e2d2fe3	48.132389	11.615742	Gym	Tue Dec 11 18:57:19 +0000 2012
4b140727f964a520069c23e3	48.142523	11.535988	Train Station	Tue Dec 11 19:40:55 +0000 2012
509fdb5ce4b070da0aa53184	48.129958	11.473229	Home (private)	Tue Dec 11 20:15:02 +0000 2012
509ff900e4b03f3cc2f207c6	48.181438	11.521834	Public Art	Tue Dec 11 20:57:57 +0000 2012
5016e4d0e4b0f8ec79a2edc5	48.104414	11.657025	Residential Building (Apartment / Condo)	Tue Dec 11 21:17:11 +0000 2012
4ade0c8cf964a520bf6721e3	48.151101	11.617855	Hotel	Tue Dec 11 22:03:36 +0000 2012
509ff900e4b03f3cc2f207c6	48.181438	11.521834	Public Art	Tue Dec 11 23:06:42 +0000 2012
4b1bbf57f964a5200bfd23e3	48.143290	11.576102	Market	Wed Dec 12 04:00:33 +0000 2012
4fb37f79e4b0d0b77c041f27	48.190020	11.468697	Factory	Wed Dec 12 05:30:05 +0000 2012
4b6db3b4f964a520d4872ce3	48.137578	11.578366	German Restaurant	Wed Dec 12 05:39:45 +0000 2012
4bc45cf32a89ef3b8024f688	48.137904	11.579971	German Restaurant	Wed Dec 12 05:41:43 +0000 2012
50a74564e4b0eaea6de76514	48.129958	11.473229	Home (private)	Wed Dec 12 06:11:02 +0000 2012
4ca8b0a2b7106dcb52f174a5	48.138485	11.565160	Light Rail	Wed Dec 12 07:07:19 +0000 2012
4c343785ed37a59305916e03	48.135963	11.524428	College Academic Building	Wed Dec 12 07:14:30 +0000 2012
4b9fbbbdf964a520983937e3	48.153830	11.554160	University	Wed Dec 12 14:07:04 +0000 2012
4b4dc93cf964a520aad726e3	48.118950	11.609588	Greek Restaurant	Wed Dec 12 14:17:30 +0000 2012
4b2cbea1f964a520f5c824e3	48.040734	11.657696	Furniture / Home Store	Wed Dec 12 16:50:13 +0000 2012
4f91644fe4b0277c98af4762	48.124205	11.628910	Home (private)	Wed Dec 12 16:51:37 +0000 2012
4b8fde6cf964a5206d6633e3	48.091785	11.507179	Gym	Wed Dec 12 16:59:42 +0000 2012
4c2c6ea02219c928d510a648	48.133903	11.550740	Market	Wed Dec 12 17:05:11 +0000 2012
4bb1db0bf964a520c3a63ce3	48.143505	11.551321	German Restaurant	Wed Dec 12 17:08:21 +0000 2012
4ade0cd5f964a5204c6921e3	48.136382	11.594340	Capitol Building	Wed Dec 12 17:11:13 +0000 2012
50c8bcd7e4b0432e70d66e20	48.125543	11.502468	Bank	Wed Dec 12 17:20:26 +0000 2012
4b595ad8f964a520f18528e3	48.150297	11.581382	Subway	Wed Dec 12 17:36:24 +0000 2012
50a8ab84e4b0702a82b1d810	48.127679	11.502728	Laundry Service	Wed Dec 12 17:38:02 +0000 2012
4e22fa50a80968cf3e4f19ec	48.141034	11.556051	Platform	Wed Dec 12 17:48:38 +0000 2012
4bc1e9b0abf49521f298c193	48.043286	11.509689	Train Station	Wed Dec 12 17:54:05 +0000 2012
4bb61d912ea195214a26ab2f	48.094221	11.625031	Brewery	Wed Dec 12 17:55:23 +0000 2012
4dc4ec19d22dafda2f97ecd1	48.133637	11.539856	Bus Station	Wed Dec 12 18:04:45 +0000 2012
4b17a983f964a520e4c623e3	48.139691	11.606482	Indian Restaurant	Wed Dec 12 18:22:08 +0000 2012
4d8d9c80d265236ac6a7f616	48.128195	11.474688	Bus Station	Wed Dec 12 18:54:29 +0000 2012
4c2c6ea02219c928d510a648	48.133903	11.550740	Market	Wed Dec 12 19:04:51 +0000 2012
509ff900e4b03f3cc2f207c6	48.181438	11.521834	Public Art	Wed Dec 12 19:45:42 +0000 2012
4d65121a8018548117755168	48.130115	11.568097	Plaza	Wed Dec 12 20:23:24 +0000 2012
4deb858cb0fb8293f7f0564d	48.134922	11.559976	College Technology Building	Wed Dec 12 20:40:58 +0000 2012
4e738683a8095a7c4255aca6	48.111605	11.537990	Bar	Wed Dec 12 20:42:45 +0000 2012
4b6fa78bf964a52034f92ce3	48.137460	11.547530	Hotel	Wed Dec 12 21:49:00 +0000 2012
4ade0c8cf964a520bf6721e3	48.151101	11.617855	Hotel	Wed Dec 12 23:02:58 +0000 2012
4fb37f79e4b0d0b77c041f27	48.190020	11.468697	Factory	Thu Dec 13 05:35:13 +0000 2012
4fc65d066d86c6e7386ad2e8	48.126613	11.469812	Bus Station	Thu Dec 13 06:00:28 +0000 2012
4b2120b0f964a5201b3724e3	48.139960	11.560557	Train Station	Thu Dec 13 06:26:29 +0000 2012
501bd4cde4b037b650691cd6	48.134432	11.545502	Office	Thu Dec 13 07:07:46 +0000 2012
506efdebe4b022d1ffb2acaa	48.163410	11.558289	Office	Thu Dec 13 07:15:49 +0000 2012
4b740907f964a520c8c42de3	48.141585	11.577197	Dentist's Office	Thu Dec 13 07:22:47 +0000 2012
4c343785ed37a59305916e03	48.135963	11.524428	College Academic Building	Thu Dec 13 07:28:25 +0000 2012
4b87bc4cf964a5205ac931e3	48.120439	11.618772	Subway	Thu Dec 13 07:31:03 +0000 2012
4fa8119ee4b0fed483b4d5e8	48.133949	11.545104	Lounge	Thu Dec 13 07:35:03 +0000 2012
4b7e83acf964a5206df02fe3	48.214799	11.472794	Factory	Thu Dec 13 07:42:17 +0000 2012
508a8ca5e4b0661bf3cab42d	48.103980	11.645250	Office	Thu Dec 13 07:43:23 +0000 2012
4ade0c8df964a520c66721e3	48.139860	11.599889	Hotel	Thu Dec 13 07:49:29 +0000 2012
4dd3c0ddae6009a5122754b0	48.189146	11.571315	Office	Thu Dec 13 07:52:34 +0000 2012
4e09baecaeb74c39911ede9f	48.134590	11.566542	Office	Thu Dec 13 07:57:40 +0000 2012
4da2c4b47ccc816e384e6e7b	48.134475	11.563797	Subway	Thu Dec 13 08:11:04 +0000 2012
4b0e8946f964a520545823e3	48.145186	11.558186	Office	Thu Dec 13 08:15:50 +0000 2012
4e1833f9091ada32262ca271	48.140128	11.561077	Light Rail	Thu Dec 13 08:17:51 +0000 2012
4b6a813ff964a5201dd72be3	48.135722	11.600140	Coffee Shop	Thu Dec 13 08:23:55 +0000 2012
4b220b9ff964a5205e4324e3	48.141893	11.548562	Train Station	Thu Dec 13 08:23:56 +0000 2012
4c8f54d9ad70a143db8b900f	48.161628	11.563786	Food & Drink Shop	Thu Dec 13 08:25:50 +0000 2012
4b7c0e33f964a520847a2fe3	48.142478	11.543453	Office	Thu Dec 13 08:36:04 +0000 2012
4ade0c9af964a520096821e3	48.142719	11.562531	Hotel	Thu Dec 13 09:01:05 +0000 2012
4bd1a207caff95211af6d0f0	48.148754	11.539191	College Lab	Thu Dec 13 09:06:57 +0000 2012
4ade0d27f964a520186b21e3	48.147448	11.580169	Library	Thu Dec 13 09:09:00 +0000 2012
4f61aca7e4b0dd26f1b94a6a	48.188299	11.654867	Office	Thu Dec 13 09:09:12 +0000 2012
5016e4d0e4b0f8ec79a2edc5	48.104414	11.657025	Residential Building (Apartment / Condo)	Thu Dec 13 09:18:34 +0000 2012
4ade0d1ef964a520e26a21e3	48.138014	11.571905	Men's Store	Thu Dec 13 09:49:42 +0000 2012
4b0ad1b6f964a520662823e3	48.136874	11.574547	Electronics Store	Thu Dec 13 10:23:55 +0000 2012
4b7143cff964a5208e3e2de3	48.177056	11.532352	Office	Thu Dec 13 10:30:52 +0000 2012
4d1071b3d21db60cb9132a18	48.138714	11.575513	Shoe Store	Thu Dec 13 10:47:47 +0000 2012
5016e4d0e4b0f8ec79a2edc5	48.104414	11.657025	Residential Building (Apartment / Condo)	Thu Dec 13 10:50:05 +0000 2012
4c260a1f905a0f475e776260	48.107344	11.552506	German Restaurant	Thu Dec 13 10:56:03 +0000 2012
4be53260cf200f4760f6123c	48.129903	11.572981	Caf	Thu Dec 13 10:59:28 +0000 2012
4bead0b7b3352d7f759d55d2	48.154504	11.428174	Train Station	Thu Dec 13 11:01:37 +0000 2012
4dc2524dd4c07da169f55aae	48.141299	11.557134	Platform	Thu Dec 13 11:12:15 +0000 2012
4b0674e2f964a520f4eb22e3	48.140547	11.555772	Train Station	Thu Dec 13 11:12:25 +0000 2012
4b2120b0f964a5201b3724e3	48.139960	11.560557	Train Station	Thu Dec 13 11:20:49 +0000 2012
4bbb500fb35776b008cacb01	48.137182	11.576233	Mobile Phone Shop	Thu Dec 13 11:24:07 +0000 2012
5029694764a4984404aea903	48.139230	11.566007	Tea Room	Thu Dec 13 11:26:42 +0000 2012
